"Notes","County","County Code","Year","Year Code",Deaths,Population,Crude Rate
,"Roosevelt County, NM","35041","2021","2021",Suppressed,19019,Suppressed
,"Roosevelt County, NM","35041","2022","2022",Suppressed,18934,Suppressed
,"Roosevelt County, NM","35041","2023 ","2023",Suppressed,18787,Suppressed
,"Sandoval County, NM","35043","2018","2018",26,145179,17.908926222
,"Sandoval County, NM","35043","2019","2019",18,146748,Unreliable
,"Sandoval County, NM","35043","2020","2020",38,148904,25.519797991
,"Sandoval County, NM","35043","2021","2021",43,151369,28.407401780
,"Sandoval County, NM","35043","2022","2022",35,153501,22.801154390
,"Sandoval County, NM","35043","2023 ","2023",44,155936,28.216704289
,"San Juan County, NM","35045","2018","2018",20,125043,15.994497893
,"San Juan County, NM","35045","2019","2019",31,123958,25.008470611
,"San Juan County, NM","35045","2020","2020",31,123312,25.139483586
,"San Juan County, NM","35045","2021","2021",40,120993,33.059763788
,"San Juan County, NM","35045","2022","2022",47,120418,39.030709695
,"San Juan County, NM","35045","2023 ","2023",47,120675,38.947586493
,"San Miguel County, NM","35047","2018","2018",Suppressed,27591,Suppressed
,"San Miguel County, NM","35047","2019","2019",Suppressed,27277,Suppressed
,"San Miguel County, NM","35047","2020","2020",15,27144,Unreliable
,"San Miguel County, NM","35047","2021","2021",23,27150,84.714548803
,"San Miguel County, NM","35047","2022","2022",24,26953,89.043891218
,"San Miguel County, NM","35047","2023 ","2023",22,26668,82.495875206
,"Santa Fe County, NM","35049","2018","2018",38,150056,25.323879085
,"Santa Fe County, NM","35049","2019","2019",53,150358,35.249205230
,"Santa Fe County, NM","35049","2020","2020",57,151946,37.513327103
,"Santa Fe County, NM","35049","2021","2021",82,155201,52.834711117
,"Santa Fe County, NM","35049","2022","2022",72,155664,46.253469010
,"Santa Fe County, NM","35049","2023 ","2023",82,155956,52.578932519
,"Sierra County, NM","35051","2018","2018",Suppressed,10968,Suppressed
,"Sierra County, NM","35051","2019","2019",Suppressed,10791,Suppressed
,"Sierra County, NM","35051","2020","2020",Suppressed,10867,Suppressed
,"Sierra County, NM","35051","2021","2021",Suppressed,11502,Suppressed
,"Sierra County, NM","35051","2022","2022",Suppressed,11436,Suppressed
,"Sierra County, NM","35051","2023 ","2023",Suppressed,11488,Suppressed
,"Socorro County, NM","35053","2018","2018",Suppressed,16735,Suppressed
,"Socorro County, NM","35053","2019","2019",Suppressed,16637,Suppressed
,"Socorro County, NM","35053","2020","2020",11,16541,Unreliable
,"Socorro County, NM","35053","2021","2021",17,16311,Unreliable
,"Socorro County, NM","35053","2022","2022",14,16115,Unreliable
,"Socorro County, NM","35053","2023 ","2023",13,15963,Unreliable
,"Taos County, NM","35055","2018","2018",10,32835,Unreliable
,"Taos County, NM","35055","2019","2019",Suppressed,32723,Suppressed
,"Taos County, NM","35055","2020","2020",10,32593,Unreliable
,"Taos County, NM","35055","2021","2021",23,34623,66.429829882
,"Taos County, NM","35055","2022","2022",21,34580,60.728744939
,"Taos County, NM","35055","2023 ","2023",18,34405,Unreliable
,"Torrance County, NM","35057","2018","2018",Suppressed,15591,Suppressed
,"Torrance County, NM","35057","2019","2019",Suppressed,15461,Suppressed
,"Torrance County, NM","35057","2020","2020",Suppressed,15486,Suppressed
,"Torrance County, NM","35057","2021","2021",Suppressed,15307,Suppressed
,"Torrance County, NM","35057","2022","2022",Suppressed,15454,Suppressed
,"Torrance County, NM","35057","2023 ","2023",12,15633,Unreliable
,"Union County, NM","35059","2018","2018",0,4118,Unreliable
,"Union County, NM","35059","2019","2019",Suppressed,4059,Suppressed
,"Union County, NM","35059","2020","2020",Suppressed,4026,Suppressed
,"Union County, NM","35059","2021","2021",Suppressed,4107,Suppressed
,"Union County, NM","35059","2022","2022",Suppressed,3980,Suppressed
,"Union County, NM","35059","2023 ","2023",Suppressed,3964,Suppressed
,"Valencia County, NM","35061","2018","2018",24,76456,31.390603746
,"Valencia County, NM","35061","2019","2019",20,76688,26.079699562
,"Valencia County, NM","35061","2020","2020",31,77574,39.961842885
,"Valencia County, NM","35061","2021","2021",41,77190,53.115688561
,"Valencia County, NM","35061","2022","2022",29,78080,37.141393443
,"Valencia County, NM","35061","2023 ","2023",25,79141,31.589188916
,"Albany County, NY","36001","2018","2018",46,307117,14.978005125
,"Albany County, NY","36001","2019","2019",57,305506,18.657571373
,"Albany County, NY","36001","2020","2020",85,303654,27.992386071
,"Albany County, NY","36001","2021","2021",99,313743,31.554488865
,"Albany County, NY","36001","2022","2022",112,315811,35.464249187
,"Albany County, NY","36001","2023 ","2023",111,316659,35.053480242
,"Allegany County, NY","36003","2018","2018",Suppressed,46430,Suppressed
,"Allegany County, NY","36003","2019","2019",Suppressed,46091,Suppressed
,"Allegany County, NY","36003","2020","2020",Suppressed,45587,Suppressed
,"Allegany County, NY","36003","2021","2021",Suppressed,46106,Suppressed
,"Allegany County, NY","36003","2022","2022",16,46694,Unreliable
,"Allegany County, NY","36003","2023 ","2023",11,46651,Unreliable
,"Bronx County, NY","36005","2018","2018",426,1432132,29.745861415
,"Bronx County, NY","36005","2019","2019",425,1418207,29.967416604
,"Bronx County, NY","36005","2020","2020",577,1401142,41.180694034
,"Bronx County, NY","36005","2021","2021",835,1424948,58.598629564
,"Bronx County, NY","36005","2022","2022",880,1379946,63.770611314
,"Bronx County, NY","36005","2023 ","2023",891,1356476,65.684907068
,"Broome County, NY","36007","2018","2018",41,191659,21.392160034
,"Broome County, NY","36007","2019","2019",44,190488,23.098567889
,"Broome County, NY","36007","2020","2020",78,189420,41.178333861
,"Broome County, NY","36007","2021","2021",92,197240,46.643682823
,"Broome County, NY","36007","2022","2022",101,197117,51.238604484
,"Broome County, NY","36007","2023 ","2023",91,196077,46.410338796
,"Cattaraugus County, NY","36009","2018","2018",12,76840,Unreliable
,"Cattaraugus County, NY","36009","2019","2019",17,76117,Unreliable
,"Cattaraugus County, NY","36009","2020","2020",15,75863,Unreliable
,"Cattaraugus County, NY","36009","2021","2021",26,76426,34.019836181
,"Cattaraugus County, NY","36009","2022","2022",30,76439,39.246981253
,"Cattaraugus County, NY","36009","2023 ","2023",40,75600,52.910052910
,"Cayuga County, NY","36011","2018","2018",16,77145,Unreliable
,"Cayuga County, NY","36011","2019","2019",Suppressed,76576,Suppressed
,"Cayuga County, NY","36011","2020","2020",31,76029,40.773915217
,"Cayuga County, NY","36011","2021","2021",23,75880,30.311017396
,"Cayuga County, NY","36011","2022","2022",22,74998,29.334115576
,"Cayuga County, NY","36011","2023 ","2023",13,74485,Unreliable
,"Chautauqua County, NY","36013","2018","2018",32,127939,25.011919743
,"Chautauqua County, NY","36013","2019","2019",33,126903,26.004113378
,"Chautauqua County, NY","36013","2020","2020",47,126032,37.292116288
,"Chautauqua County, NY","36013","2021","2021",59,126807,46.527399907
,"Chautauqua County, NY","36013","2022","2022",64,126027,50.782768772
,"Chautauqua County, NY","36013","2023 ","2023",75,124891,60.052365663
,"Chemung County, NY","36015","2018","2018",18,84254,Unreliable
,"Chemung County, NY","36015","2019","2019",35,83456,41.938266871
,"Chemung County, NY","36015","2020","2020",26,82622,31.468616107
,"Chemung County, NY","36015","2021","2021",34,83045,40.941658137
,"Chemung County, NY","36015","2022","2022",37,81426,45.440031440
,"Chemung County, NY","36015","2023 ","2023",41,81325,50.415001537
,"Chenango County, NY","36017","2018","2018",Suppressed,47536,Suppressed
,"Chenango County, NY","36017","2019","2019",Suppressed,47207,Suppressed
,"Chenango County, NY","36017","2020","2020",16,46730,Unreliable
,"Chenango County, NY","36017","2021","2021",24,46537,51.571867546
,"Chenango County, NY","36017","2022","2022",21,46458,45.202118042
,"Chenango County, NY","36017","2023 ","2023",18,45920,Unreliable
,"Clinton County, NY","36019","2018","2018",Suppressed,80695,Suppressed
,"Clinton County, NY","36019","2019","2019",Suppressed,80485,Suppressed
,"Clinton County, NY","36019","2020","2020",16,79778,Unreliable
,"Clinton County, NY","36019","2021","2021",18,79596,Unreliable
,"Clinton County, NY","36019","2022","2022",25,78753,31.744822420
,"Clinton County, NY","36019","2023 ","2023",16,78115,Unreliable
,"Columbia County, NY","36021","2018","2018",11,59916,Unreliable
,"Columbia County, NY","36021","2019","2019",11,59461,Unreliable
,"Columbia County, NY","36021","2020","2020",Suppressed,59534,Suppressed
,"Columbia County, NY","36021","2021","2021",17,61778,Unreliable
,"Columbia County, NY","36021","2022","2022",19,61286,Unreliable
,"Columbia County, NY","36021","2023 ","2023",18,60470,Unreliable
,"Cortland County, NY","36023","2018","2018",Suppressed,47823,Suppressed
,"Cortland County, NY","36023","2019","2019",13,47581,Unreliable
,"Cortland County, NY","36023","2020","2020",13,47173,Unreliable
,"Cortland County, NY","36023","2021","2021",20,46311,43.186284036
,"Cortland County, NY","36023","2022","2022",10,46126,Unreliable
,"Cortland County, NY","36023","2023 ","2023",Suppressed,45752,Suppressed
,"Delaware County, NY","36025","2018","2018",12,44527,Unreliable
,"Delaware County, NY","36025","2019","2019",Suppressed,44135,Suppressed
,"Delaware County, NY","36025","2020","2020",11,43938,Unreliable
,"Delaware County, NY","36025","2021","2021",20,44378,45.067375727
,"Delaware County, NY","36025","2022","2022",13,44740,Unreliable
,"Delaware County, NY","36025","2023 ","2023",17,44410,Unreliable
,"Dutchess County, NY","36027","2018","2018",90,293718,30.641635855
,"Dutchess County, NY","36027","2019","2019",78,294218,26.510954462
,"Dutchess County, NY","36027","2020","2020",116,293293,39.550892793
,"Dutchess County, NY","36027","2021","2021",95,297112,31.974474272
,"Dutchess County, NY","36027","2022","2022",131,297545,44.026953906
,"Dutchess County, NY","36027","2023 ","2023",111,297150,37.354871277
,"Erie County, NY","36029","2018","2018",214,919719,23.267976415
,"Erie County, NY","36029","2019","2019",179,918702,19.484011138
,"Erie County, NY","36029","2020","2020",286,917241,31.180464022
,"Erie County, NY","36029","2021","2021",310,950683,32.608135414
,"Erie County, NY","36029","2022","2022",358,950312,37.671838302
,"Erie County, NY","36029","2023 ","2023",406,946147,42.910879599
,"Essex County, NY","36031","2018","2018",Suppressed,37300,Suppressed
,"Essex County, NY","36031","2019","2019",Suppressed,36885,Suppressed
,"Essex County, NY","36031","2020","2020",Suppressed,36891,Suppressed
,"Essex County, NY","36031","2021","2021",15,37268,Unreliable
,"Essex County, NY","36031","2022","2022",11,36910,Unreliable
,"Essex County, NY","36031","2023 ","2023",Suppressed,36775,Suppressed
,"Franklin County, NY","36033","2018","2018",Suppressed,50293,Suppressed
,"Franklin County, NY","36033","2019","2019",14,50022,Unreliable
,"Franklin County, NY","36033","2020","2020",Suppressed,49965,Suppressed
,"Franklin County, NY","36033","2021","2021",15,47456,Unreliable
,"Franklin County, NY","36033","2022","2022",10,46373,Unreliable
,"Franklin County, NY","36033","2023 ","2023",10,46502,Unreliable
,"Fulton County, NY","36035","2018","2018",Suppressed,53591,Suppressed
,"Fulton County, NY","36035","2019","2019",Suppressed,53383,Suppressed
,"Fulton County, NY","36035","2020","2020",16,52812,Unreliable
,"Fulton County, NY","36035","2021","2021",14,53116,Unreliable
,"Fulton County, NY","36035","2022","2022",19,52669,Unreliable
,"Fulton County, NY","36035","2023 ","2023",18,52234,Unreliable
,"Genesee County, NY","36037","2018","2018",20,57511,34.775955904
,"Genesee County, NY","36037","2019","2019",15,57280,Unreliable
,"Genesee County, NY","36037","2020","2020",19,56994,Unreliable
,"Genesee County, NY","36037","2021","2021",Suppressed,57853,Suppressed
,"Genesee County, NY","36037","2022","2022",17,57535,Unreliable
,"Genesee County, NY","36037","2023 ","2023",22,57529,38.241582506
,"Greene County, NY","36039","2018","2018",14,47491,Unreliable
,"Greene County, NY","36039","2019","2019",Suppressed,47188,Suppressed
,"Greene County, NY","36039","2020","2020",16,47177,Unreliable
,"Greene County, NY","36039","2021","2021",25,48499,51.547454587
,"Greene County, NY","36039","2022","2022",15,48061,Unreliable
,"Greene County, NY","36039","2023 ","2023",15,47062,Unreliable
,"Hamilton County, NY","36041","2018","2018",0,4434,Unreliable
,"Hamilton County, NY","36041","2019","2019",0,4416,Unreliable
,"Hamilton County, NY","36041","2020","2020",Suppressed,4345,Suppressed
,"Hamilton County, NY","36041","2021","2021",Suppressed,5119,Suppressed
,"Hamilton County, NY","36041","2022","2022",Suppressed,5118,Suppressed
,"Hamilton County, NY","36041","2023 ","2023",0,5082,Unreliable
,"Herkimer County, NY","36043","2018","2018",Suppressed,61833,Suppressed
,"Herkimer County, NY","36043","2019","2019",Suppressed,61319,Suppressed
,"Herkimer County, NY","36043","2020","2020",14,60945,Unreliable
,"Herkimer County, NY","36043","2021","2021",10,59937,Unreliable
,"Herkimer County, NY","36043","2022","2022",17,59822,Unreliable
,"Herkimer County, NY","36043","2023 ","2023",19,59484,Unreliable
,"Jefferson County, NY","36045","2018","2018",14,111755,Unreliable
,"Jefferson County, NY","36045","2019","2019",19,109834,Unreliable
,"Jefferson County, NY","36045","2020","2020",38,108095,35.154262454
,"Jefferson County, NY","36045","2021","2021",29,116295,24.936583688
,"Jefferson County, NY","36045","2022","2022",23,116637,19.719300051
,"Jefferson County, NY","36045","2023 ","2023",28,114787,24.393006177
,"Kings County, NY","36047","2018","2018",304,2582830,11.770035194
,"Kings County, NY","36047","2019","2019",346,2559903,13.516137135
,"Kings County, NY","36047","2020","2020",464,2538934,18.275386442
,"Kings County, NY","36047","2021","2021",624,2641052,23.626948655
,"Kings County, NY","36047","2022","2022",749,2590516,28.913158614
,"Kings County, NY","36047","2023 ","2023",742,2561225,28.970512157
,"Lewis County, NY","36049","2018","2018",Suppressed,26447,Suppressed
,"Lewis County, NY","36049","2019","2019",Suppressed,26296,Suppressed
,"Lewis County, NY","36049","2020","2020",Suppressed,26187,Suppressed
,"Lewis County, NY","36049","2021","2021",Suppressed,26573,Suppressed
,"Lewis County, NY","36049","2022","2022",Suppressed,26699,Suppressed
,"Lewis County, NY","36049","2023 ","2023",Suppressed,26548,Suppressed
,"Livingston County, NY","36051","2018","2018",19,63227,Unreliable
,"Livingston County, NY","36051","2019","2019",10,62914,Unreliable
,"Livingston County, NY","36051","2020","2020",14,62398,Unreliable
,"Livingston County, NY","36051","2021","2021",Suppressed,61578,Suppressed
,"Livingston County, NY","36051","2022","2022",14,61516,Unreliable
,"Livingston County, NY","36051","2023 ","2023",12,61158,Unreliable
,"Madison County, NY","36053","2018","2018",13,70795,Unreliable
,"Madison County, NY","36053","2019","2019",Suppressed,70941,Suppressed
,"Madison County, NY","36053","2020","2020",11,70478,Unreliable
,"Madison County, NY","36053","2021","2021",17,67658,Unreliable
,"Madison County, NY","36053","2022","2022",16,67097,Unreliable
,"Madison County, NY","36053","2023 ","2023",15,66921,Unreliable
,"Monroe County, NY","36055","2018","2018",219,742474,29.495982351
,"Monroe County, NY","36055","2019","2019",211,741770,28.445475013
,"Monroe County, NY","36055","2020","2020",269,740900,36.307193953
,"Monroe County, NY","36055","2021","2021",195,755160,25.822342285
,"Monroe County, NY","36055","2022","2022",328,752035,43.614991323
,"Monroe County, NY","36055","2023 ","2023",443,748482,59.186460062
,"Montgomery County, NY","36057","2018","2018",11,49455,Unreliable
,"Montgomery County, NY","36057","2019","2019",Suppressed,49221,Suppressed
,"Montgomery County, NY","36057","2020","2020",Suppressed,49170,Suppressed
,"Montgomery County, NY","36057","2021","2021",14,49558,Unreliable
,"Montgomery County, NY","36057","2022","2022",12,49623,Unreliable
,"Montgomery County, NY","36057","2023 ","2023",14,49368,Unreliable
,"Nassau County, NY","36059","2018","2018",181,1358343,13.325058546
,"Nassau County, NY","36059","2019","2019",208,1356924,15.328787758
,"Nassau County, NY","36059","2020","2020",259,1351334,19.166246095
,"Nassau County, NY","36059","2021","2021",272,1390907,19.555584953
,"Nassau County, NY","36059","2022","2022",242,1383726,17.489011553
